"Id","Name","CourtesyName","Pseudonym","BirthYear","DeathYear","BirthYearType","DeathYearType","NativePlace","AliasesJson","IdentityTagsJson","Period","Faction","Summary","RelatedIdsJson","CreatedAt","UpdatedAt","province","city","country","town","village"
"69cdec504b5a4457b1e2834953ef6b10",刘三柱、要三寿、李荣桂、阎祥云,,,,,exact,exact,左权,[],"[""日伪特务团伙""]",抗日战争时期,"",伪职：日伪特务团伙；罪行：秘密潜入根据地，密谋刺杀彭德怀，企图建立地下伪政权。；结局：1943 麻田军民公审，全部枪决晋中长安网,[],"2026-08-27 03:29:02.089002","2026-08-27 03:29:02.089002",,,,,
"69d3b2e7d4614e15aca284137c4d84db",黄云生,,,,,exact,exact,宣城狸桥,[],"[""伪乡维持头目""]",抗日战争时期,"",伪职：伪乡维持头目；罪行：基层伪头目，为伪 15 旅提供情报、粮草，协助抓捕民兵农会干部，周小木、陈思春遇害案有牵连宣城新闻网。；结局：解放后镇反判刑。,[],"2026-08-27 03:29:02.106544","2026-08-27 03:29:02.106544",,,,,
"6a0b948779ca4239ac60b7fa3d369bbf",沈瑞麟,,,,,exact,exact,浙江吴兴,[],"[""伪满祭祀府副总裁""]",抗日战争时期,"",伪职：伪满祭祀府副总裁；罪行：伪满宫廷高官，参与伪满礼制、奴化宣传。；结局：苏军逮捕，押往苏联，死于苏联。,[],"2026-08-27 03:29:02.094041","2026-08-27 03:29:02.094041",,,,,
"6a179695ab1940ae90f57dcd27ed1daa",黄富俊,,,,,"","",辽宁沈阳,[],"[""省级长官"", ""部长""]",抗日战争时期,汪伪政权,伪任职务：伪北安省省长，推行粮食出荷、集团部落，迫害北满百姓。结局：苏军逮捕，抚顺战犯管理所，1964 年特赦,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"6a181a9ae1a44ec5938d996789069784",萧淑宇,,,,,"","",江西永新,[],"[""省级长官""]",抗日战争时期,汪伪政权,伪任职务：汪伪预定伪江西省省长，尚未到任，准备赴南昌就职。结局：1941 年在吉安被军统就地刺杀，未正式上任伪职,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"6a433a7b71e84b83a046e83c08ff2e07",朱育人,,,,,exact,exact,德清县城,[],"[""汪伪德清县伪县长""]",抗日战争时期,"",伪职：汪伪德清县伪县长；罪行：执掌德清伪政权，征粮抓丁，出动伪保安队袭扰莫干山抗日游击区湖州市档案...。；结局：1941 年被浙西行署突击队员击毙于县政府门口。,[],"2026-08-27 03:29:02.101965","2026-08-27 03:29:02.101965",,,,,
"6a4d0a9d8801420194a75e7c630d84ea",赵培炎,,,,,exact,exact,沁水,[],"[""沁水最早维持会长""]",抗日战争时期,"",伪职：沁水最早维持会长；罪行：日军第一次占领沁水即主动投敌，出面维持县城，为日军征集粮草物资。；结局：抗战时期被抗日政府镇压,[],"2026-08-27 03:29:02.088417","2026-08-27 03:29:02.088417",,,,,
"6a7b00497dd545ab93cef6b73f369a09",贾春太,,,,,exact,exact,鸡泽,[],"[""伪鸡泽警备大队长；率伪军四处骚扰村庄，抓捕抗日人员。""]",抗日战争时期,"",伪职：伪鸡泽警备大队长；率伪军四处骚扰村庄，抓捕抗日人员。；结局：鸡泽解放被俘处决,[],"2026-08-27 03:29:02.081771","2026-08-27 03:29:02.081771",,,,,
"6a7b2ff63330487aba0309fe559ff4d1",苏大板子,,,,,exact,exact,锦西,[],"[""伪锦西高桥伪警察分署署长""]",抗日战争时期,"",伪职：伪锦西高桥伪警察分署署长；罪行：欺压百姓，动辄打骂群众；侦查搜捕铁路沿线抗日分子，检举 “思想犯”，老百姓称之为苏大板子。；结局：解放后判处长期徒刑。,[],"2026-08-27 03:29:02.093745","2026-08-27 03:29:02.093745",,,,,
"6a81174127ba4c398cb9245f314a6109",熊剑东,,,,,"","",浙江新昌,[],"[""军长""]",抗日战争时期,伪军,伪任职务：伪军将领，长期在江苏作战活动。结局：被军统策反，后续战死,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"6ad2366d90424d498887c7c4960afe50",吴漱泉,,,,,exact,exact,淮城（淮安区）,"[""吴独膀子""]","[""伪淮海省第五支队司令，伪军城防司令""]",抗日战争时期,"",伪职：伪淮海省第五支队司令，伪军城防司令；罪行：土匪出身，被俘投敌，手握四千余伪军；运河沿线劫掠百姓，抓捕平民服苦役；日本投降后接受国民党收编死守淮城，拒不投降，疯狂迫害城内进步人士。；结局：1945 年 9 月新四军攻克淮安城，战斗中被击毙。,[],"2026-08-27 03:29:02.100000","2026-08-27 03:29:02.100000",,,,,
"6ad354c3096f4688a10e441ba8a5e58e",方礼高,,,,,exact,exact,怀宁石牌周边,[],"[""怀宁地方劣绅、伪乡情报联络员""]",抗日战争时期,"",伪职：怀宁地方劣绅、伪乡情报联络员；罪行：暗地为日伪搜集游击武装情报，通风报信，勾结敌伪势力欺压乡里，阻挠根据地开展工作。；结局：游击区公判大会宣布九大罪状，就地处决中安在线。,[],"2026-08-27 03:29:02.104589","2026-08-27 03:29:02.104589",,,,,
"6addd3bc0d59462b836acbdbf94c3b50",王义山,,,,,exact,exact,宣化,[],"[""伪宣化警备大队长；伪军主力，驻守宣化城、沙岭子据点，多次扫荡南山抗日根据地。""]",抗日战争时期,"",伪职：伪宣化警备大队长；伪军主力，驻守宣化城、沙岭子据点，多次扫荡南山抗日根据地。；结局：宣化解放被俘，公审枪决,[],"2026-08-27 03:29:02.082902","2026-08-27 03:29:02.082902",,,,,
"6af9536df46d4696997696a2fe8dabed",祁老幺,,,,,exact,exact,萨拉齐,[],"[""伪萨拉齐警备大队长；伪军铁杆，经常进山 “清剿” 大青山游击区。""]",抗日战争时期,"",伪职：伪萨拉齐警备大队长；伪军铁杆，经常进山 “清剿” 大青山游击区。；结局：萨拉齐解放被俘公审枪决,[],"2026-08-27 03:29:02.085185","2026-08-27 03:29:02.085185",,,,,
"6b63a5d6a17c4b938351e794bb00005c",李逢春,,,,,exact,exact,偏关,[],"[""伪偏关县县长""]",抗日战争时期,"",伪职：伪偏关县县长；罪行：建立偏关伪县公署，管控黄河渡口，盘查过往交通人员。；结局：战后汉奸罪判刑,[],"2026-08-27 03:29:02.089947","2026-08-27 03:29:02.089947",,,,,
"6b833babfab248ee8aa45cd123f9b4fb",王蕴璞,,,,,exact,exact,肇源（三肇惨案）,[],"[""伪哈尔滨警察厅警尉，特搜班骨干""]",抗日战争时期,"",伪职：伪哈尔滨警察厅警尉，特搜班骨干；罪行：随叶永年进驻肇源，主持刑讯，抓捕迫害大量三肇爱国群众，制造多起酷刑冤案。；结局：1951 年镇压反革命被处决。,[],"2026-08-27 03:29:02.096761","2026-08-27 03:29:02.096761",,,,,
"6b913d08afa3400f94fc9cca78a460f5",黄云生,,,,,exact,exact,宣城狸桥,[],"[""伪乡维持头目""]",抗日战争时期,"",伪职：伪乡维持头目；罪行：基层伪头目，为伪 15 旅提供情报、粮草，协助抓捕民兵农会干部，周小木、陈思春遇害案有牵连宣城新闻网。；结局：解放后镇反判刑。,[],"2026-08-27 03:29:02.106132","2026-08-27 03:29:02.106132",,,,,
"6b9e26a309f14be5831e2c01f37a886b",亢锦荣,,,,,exact,exact,固阳,[],"[""伪固阳县县长；推行集家并村，制造固阳北部无人区，强征劳工，石拐煤矿强抓矿工。""]",抗日战争时期,"",伪职：伪固阳县县长；推行集家并村，制造固阳北部无人区，强征劳工，石拐煤矿强抓矿工。；结局：战后逮捕，判处无期徒刑,[],"2026-08-27 03:29:02.085193","2026-08-27 03:29:02.085193",,,,,
"6ba615a9b8084dde87754548608096e3",张海鹏,,,,,exact,exact,辽宁盖平,[],"[""伪热河省省长兼警备司令官，伪满上将""]",抗日战争时期,"",伪职：伪热河省省长兼警备司令官，伪满上将；罪行：热河沦陷后主政热河全省，司令部驻承德；指挥伪军在朝阳、凌源、北票、建平疯狂讨伐抗日义勇军，推行集家并村、集团部落，强征粮食、劳工，掠夺北票煤矿资源。；结局：1949 年被捕，1951 年以汉奸罪处决。,[],"2026-08-27 03:29:02.093508","2026-08-27 03:29:02.093508",,,,,
"6bb41ce369f74a16b4505b9c87b75291",赵儒,,,,,exact,exact,昔阳,[],"[""伪昔阳警备大队长""]",抗日战争时期,"",伪职：伪昔阳警备大队长；罪行：驻守昔阳县城，多次配合日军制造多起惨案。；结局：解放后公审枪决,[],"2026-08-27 03:29:02.088971","2026-08-27 03:29:02.088971",,,,,
"6bb5b6fafcf742e1b336c6a7743d252e",吴子玉,,,,,exact,exact,临榆,[],"[""伪临榆警察局长，配合山海关宪兵搜捕地下交通员。""]",抗日战争时期,"",伪职：伪临榆警察局长，配合山海关宪兵搜捕地下交通员。；结局：解放后清算枪决,[],"2026-08-27 03:29:02.091996","2026-08-27 03:29:02.091996",,,,,
"6bdfda60a3aa46fa92bd1030550257c6",白守义,,,,,exact,exact,"",[],"[""伪中阳县县长""]",抗日战争时期,"",伪职：伪中阳县县长；罪行：建立中阳伪县公署，修筑炮楼，配合日军扫荡中阳南山根据地。；结局：县城收复后逮捕判刑,[],"2026-08-27 03:29:02.090484","2026-08-27 03:29:02.090484",,,,,
"6be143199f2f40d1946884096fd02888",张其云,,,,,"","",高邮张庄,[],"[""部长"", ""军长"", ""县长""]",抗日战争时期,伪军,伪任职务：地方劣绅，原国民党高邮县党部人员；投日后引伪军进驻张庄修筑据点，豢养家丁打手，残害周边百姓，血债累累。。结局：抗战胜利后公审处决,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"6befc7c87ab24615860eb5d258ca0c85",王慎修,,,,,exact,exact,"",[],"[""伪汾城县县长""]",抗日战争时期,"",伪职：伪汾城县县长；罪行：建立汾城伪政权，修筑炮楼，疯狂摊派粮款，制造多起村庄惨案。；结局：战后逮捕判刑,[],"2026-08-27 03:29:02.090177","2026-08-27 03:29:02.090177",,,,,
"6c0f2b1c908245938e5c4c37e28388cf",张慕陶,,,,,exact,exact,合肥城区,[],"[""伪合肥县财政科长""]",抗日战争时期,"",伪职：伪合肥县财政科长；罪行：经济汉奸，主管伪财政，征收苛捐杂税，统制粮食布匹，为日军搜刮战略物资。；结局：汉奸清算判处有期徒刑。,[],"2026-08-27 03:29:02.102876","2026-08-27 03:29:02.102876",,,,,
"6c20e0d4648e448fb373d9e636c0b850",温宗尧,,,,,"","",广东台山,[],"[""院长""]",抗日战争时期,汪伪政权,伪任职务：汪伪司法院院长，旧政客，参与伪维新政府，后并入汪伪。。结局：判处无期徒刑，1947 年狱中病死,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"6c2340ecddcf498a8bede8be54c6db21",陈猴子,,,,,exact,exact,大通‑九龙岗矿区,[],"[""大通宪兵队便衣密探""]",抗日战争时期,"",伪职：大通宪兵队便衣密探；罪行：地痞投靠日军，混迹矿工中间，侦查地下抗日活动，告密抓捕矿工，敲诈矿工钱财。；结局：抗战后期被地下锄奸队处决。,[],"2026-08-27 03:29:02.103856","2026-08-27 03:29:02.103856",,,,,
"6c3da2df4eef453dafb523bf200b4eb0",韩维屏,,,,,exact,exact,陵川万章村,[],"[""原国民党二区区长，日伪咨议员""]",抗日战争时期,"",伪职：原国民党二区区长，日伪咨议员；罪行：被峰头据点抓捕随即叛变；出卖万章村民兵情报，直接酿成万章惨案，多名民兵牺牲。；结局：万章村公审就地枪决,[],"2026-08-27 03:29:02.088447","2026-08-27 03:29:02.088447",,,,,
"6c5ba2da6ea44304850b0ba8ac242a4f",刘建昌,,,,,exact,exact,宝清,[],"[""抗联二路军后方管理处主任，叛徒""]",抗日战争时期,"",伪职：抗联二路军后方管理处主任，叛徒；罪行：被俘投降日伪，出卖抗联后方基地、储备物资地点，给日伪提供讨伐向导情报。；结局：抗战胜利后被逮捕镇压。,[],"2026-08-27 03:29:02.098151","2026-08-27 03:29:02.098151",,,,,
"6c7d7a72120941a5acf93a7449d80b25",谷次亨,,,,,exact,exact,大连,[],"[""本溪湖煤铁公司首席秘书""]",抗日战争时期,"",伪职：本溪湖煤铁公司首席秘书；罪行：九一八后直接把煤铁公司全部资产移交日军；后进入伪满中央任高官，推行奴化教育、鸦片政策抖音百科。；结局：抚顺战犯管理所关押，后期特赦。,[],"2026-08-27 03:29:02.091649","2026-08-27 03:29:02.091649",,,,,
"6c9e4b5cb6134920813bfb1e0e91cc09",张相周,,,,,exact,exact,"",[],"[""末代伪抚宁县县长，强化物资统制，配合日军制造长城无人区。""]",抗日战争时期,"",伪职：末代伪抚宁县县长，强化物资统制，配合日军制造长城无人区。；结局：战后汉奸罪判处长期徒刑,[],"2026-08-27 03:29:02.094202","2026-08-27 03:29:02.094202",,,,,
"6ca99ab10f2f4e95aa111cfcf771ef12",刘磨头,,,,,exact,exact,南和,"[""刘增山""]","[""土匪投敌，伪南和保安联队长；烧杀抢掠，血债累累；日降后被国民党收编为旅长，退守邢台。""]",抗日战争时期,"",伪职：土匪投敌，伪南和保安联队长；烧杀抢掠，血债累累；日降后被国民党收编为旅长，退守邢台。；结局：邢台解放被俘，公审枪决,[],"2026-08-27 03:29:02.082173","2026-08-27 03:29:02.082173",,,,,
"6cb579ebbac64f3db27c38146e21a806",周桂生,,,,,exact,exact,护驾墩（当涂）,[],"[""伪护驾墩乡长""]",抗日战争时期,"",伪职：伪护驾墩乡长；罪行：劣绅投敌任伪乡长，多次充当向导，带领日伪军下乡清乡，催缴粮款，迫害拒绝附逆乡民。；结局：抗战胜利后汉奸审判处决。,[],"2026-08-27 03:29:02.104016","2026-08-27 03:29:02.104016",,,,,
"6ccb885fd2864298b3f720eb3d2ab62c",佘侉子,,,,,"","",不详,[],"[""军长""]",抗日战争时期,伪军,伪任职务：邵伯伪军三营头目，经常带队渡过邵伯湖窜扰湖西黄珏、同兴圩一带，入室抢劫粮食棉被，殴打百姓，多次劫掠 60 余户村庄。。结局：1945 年 12 月邵伯战斗被俘，按汉奸罪行审判关押邗江史志网,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"6cd7ee41c60f4231ad527c4c2d470d14",王绍武,,,,,exact,exact,香河,[],"[""伪香河县县长。""]",抗日战争时期,"",伪职：伪香河县县长。；结局：战后判刑,[],"2026-08-27 03:29:02.092075","2026-08-27 03:29:02.092075",,,,,
"6cd9ea072bf540c0af76e0d1cfc2151c",王阿发,,,,,exact,exact,霞浦三沙、牙城一带,[],"[""日伪潜入谍报员""]",抗日战争时期,"",伪职：日伪潜入谍报员；罪行：受厦门日伪派遣，伪装渔贩登陆闽东，侦查海防工事，搜集国军布防情报，收买沿海地痞当眼线，散布亡国谣言。；结局：霞浦保安团破获，军法处决。,[],"2026-08-27 03:29:02.078914","2026-08-27 03:29:02.078914",,,,,
"6d0cac08755a4784be6c1bfb0967fd7b",王绍禹,,,,,exact,exact,克山,[],"[""伪克山县警察署长""]",抗日战争时期,"",伪职：伪克山县警察署长；罪行：带领伪警察讨伐队进山围剿抗联第三路军，参与克山周边扫荡，抓捕残害地下抗日人员。；结局：抗战胜利后被清算。,[],"2026-08-27 03:29:02.095864","2026-08-27 03:29:02.095864",,,,,
"6d1c0ab9263848ea82eeb4afdd49559f",吴振铎,,,,,exact,exact,东宁、老黑山要塞周边,[],"[""伪东宁县警务科特务股长""]",抗日战争时期,"",伪职：伪东宁县警务科特务股长；罪行：专门针对边境地下党组织，破坏东宁老黑山党支部，抓捕抗日人员，配合要塞警备。；结局：日本投降后潜逃，后被捕获审判。,[],"2026-08-27 03:29:02.097182","2026-08-27 03:29:02.097182",,,,,
"6d532fb627cd41e88eb3465d1920ca7c",安厚斋,,,,,exact,exact,香河岭子村,[],"[""香河事变伪代理县长；依附日寇，参与香河自治闹剧。""]",抗日战争时期,"",伪职：香河事变伪代理县长；依附日寇，参与香河自治闹剧。；结局：战后判刑管制香河方志,[],"2026-08-27 03:29:02.083997","2026-08-27 03:29:02.083997",,,,,
"6d6b098531cc423ab3f77c23e8d6f672",王怀仁,,,,,exact,exact,祁县,[],"[""伪祁县维持会会长""]",抗日战争时期,"",伪职：伪祁县维持会会长；罪行：商人，1937 祁县沦陷主动投敌；组建侦缉队，建立保甲，出卖情报，致使八路军子洪口作战受挫。；结局：1938 八路军锄奸处决,[],"2026-08-27 03:29:02.088853","2026-08-27 03:29:02.088853",,,,,
"6d7c3c830fa749c284e7b4942a9448fa",宝音扎布,,,,,exact,exact,察哈尔右翼后旗,[],"[""蒙奸，伪察哈尔盟旗参事；协助日伪管控察哈尔各旗，征调壮丁编入伪蒙古军，搜集草原情报。""]",抗日战争时期,"",伪职：蒙奸，伪察哈尔盟旗参事；协助日伪管控察哈尔各旗，征调壮丁编入伪蒙古军，搜集草原情报。；结局：战后判处徒刑,[],"2026-08-27 03:29:02.087134","2026-08-27 03:29:02.087134",,,,,
"6d851671dd8741a6baa0b2ce885af0d8",郝寿恒,,,,,exact,exact,正定,[],"[""正定维持会核心成员，伪县公署科长，新民会骨干，协助吴赞周推行奴化教育、保甲连坐抖音百科。""]",抗日战争时期,"",伪职：正定维持会核心成员，伪县公署科长，新民会骨干，协助吴赞周推行奴化教育、保甲连坐抖音百科。；结局：抗战胜利后逮捕判刑,[],"2026-08-27 03:29:02.084183","2026-08-27 03:29:02.084183",,,,,
"6d9d0dd65d7748328733f6c8abf8ed09",孟和吉雅,,,,,exact,exact,莫力达瓦,[],"[""伪警务科长；指挥伪警察搜捕山林抗日小分队。""]",抗日战争时期,"",伪职：伪警务科长；指挥伪警察搜捕山林抗日小分队。；结局：解放后镇反处决,[],"2026-08-27 03:29:02.086427","2026-08-27 03:29:02.086427",,,,,
"6dbeddb573fb4296873af97a1e63abc8",乐秀华,,,,,exact,exact,芜湖北乡,[],"[""伪保安三中队中队长""]",抗日战争时期,"",伪职：伪保安三中队中队长；罪行：盘踞万春圩北乡，骚扰乡间百姓，配合日军清剿。；结局：抗战胜利后清算。,[],"2026-08-27 03:29:02.103317","2026-08-27 03:29:02.103317",,,,,
"6df3158b76524c45b6e698e66c241592",千万西,,,,,exact,exact,南昌幽兰镇人,[],"[""伪南昌市长""]",抗日战争时期,"",伪职：伪南昌市长；罪行：长期为日军征粮，抓捕爱国人士；结局：暂无明确结局记载,[],"2026-08-27 03:29:02.077882","2026-08-27 03:29:02.077882",,,,,
"6dfaa708110d474b8d5d179cb02f943b",韦长镇,,,,,exact,exact,无锡县城,[],"[""伪无锡警察局局长""]",抗日战争时期,"",伪职：伪无锡警察局局长；罪行：执掌伪警察，镇压城内抗日活动，配合日军搜捕进步人士。；结局：被抗日锄奸团击毙无锡市档案...。,[],"2026-08-27 03:29:02.098699","2026-08-27 03:29:02.098699",,,,,
"6e02b44eca7e4af99d6fd405d233f326",汪笃斋,,,,,exact,exact,安庆老城区,[],"[""安庆维持会首任会长、自治委员会委员长""]",抗日战争时期,"",伪职：安庆维持会首任会长、自治委员会委员长；罪行：安庆沦陷头号汉奸，日军进城举太阳旗出城迎接；组建维持会，发放盐商执照收受贿赂，胁迫商户复业，办理良民证，协助日军搜捕爱国人士，其子在天津出任伪警察分局长。；结局：抗战胜利后肃奸逮捕，判处死刑处决。,[],"2026-08-27 03:29:02.104504","2026-08-27 03:29:02.104504",,,,,
"6e09dcd7493f4224aa4740d9d3dbea41",周海山,,,,,exact,exact,青龙,[],"[""伪青龙警备大队长；伪军主力，配合日军反复扫荡迁青平无人区根据地。""]",抗日战争时期,"",伪职：伪青龙警备大队长；伪军主力，配合日军反复扫荡迁青平无人区根据地。；结局：解放后镇反公审处决,[],"2026-08-27 03:29:02.083300","2026-08-27 03:29:02.083300",,,,,
"6e190fa3aa7e4d27b6547cd41cc31011",郎介三,,,,,exact,exact,迁安郎庄,[],"[""区分：虽任伪玉田县长，但属于我方统战爱国士绅，利用伪职掩护抗日，不属于汉奸抖音百科。""]",抗日战争时期,"",伪职：区分：虽任伪玉田县长，但属于我方统战爱国士绅，利用伪职掩护抗日，不属于汉奸抖音百科。；结局：抗战胜利后闲居原籍,[],"2026-08-27 03:29:02.091813","2026-08-27 03:29:02.091813",,,,,
"6e22a58f815343bba76feceabfd4bcb3",刘培英,,,,,exact,exact,厦门,"[""台籍""]","[""新华同盟会理事，日伪骨干""]",抗日战争时期,"",伪职：新华同盟会理事，日伪骨干；罪行：台籍汉奸，协助黄莲舫搭建汉奸组织，为兴亚院联络部搜集情报。；结局：光复后作为台奸审讯定罪。,[],"2026-08-27 03:29:02.080544","2026-08-27 03:29:02.080544",,,,,
"6e2483fd977548b690dad069785cb12a",刘兴,,,,,exact,exact,三肇全域,[],"[""伪满刘兴讨伐队头目""]",抗日战争时期,"",伪职：伪满刘兴讨伐队头目；罪行：伪军讨伐队司令，配合日军围剿抗联十二支队，参与三肇肃正，四处搜捕、屠杀抗日军民。；结局：伪满后期病死。,[],"2026-08-27 03:29:02.096754","2026-08-27 03:29:02.096754",,,,,
"6e26545a54624021bea515a54d3caa79",洪立勋,,,,,exact,exact,厦门、鼓浪屿,[],"[""伪厦门市商会会长厦门网""]",抗日战争时期,"",伪职：伪厦门市商会会长厦门网；罪行：胁迫商界纳贡资敌，配合日军经济掠夺，参与 “大东亚共荣” 宣传。；结局：1939 年鼓浪屿被厦门血魂团伏击暗杀毙命厦门网。,[],"2026-08-27 03:29:02.080389","2026-08-27 03:29:02.080389",,,,,
"6e5245c433734df8823e726f4a92c9ff",夏孝义,,,,,"","",江宁陆郎花塘,[],"[""军长""]",抗日战争时期,汪伪政权,伪任职务：陆郎独立警备队头目，原游击队员叛变投敌；盘踞陆郎据点，招募散兵，多次扫荡横山根据地，残害抗日军民，谈判劝降拒不悔改。。结局：1944‑08‑21 新四军四十六团攻坚，击毙于据点内南京雨花台...,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"6e714e80808e4ee48e7114eb8f807abd",张联文,,,,,exact,exact,"",[],"[""伪新京特别市市长""]",抗日战争时期,"",伪职：伪新京特别市市长；罪行：伪满中期新京主官，配合日本当局强化城市治安管控。；结局：光复后被捕判刑。,[],"2026-08-27 03:29:02.093968","2026-08-27 03:29:02.093968",,,,,
"6e80ad6bd6a34a3cb7b233036f0c338f",臧式毅,,,,,"","",辽宁沈阳,[],"[""省级长官"", ""部长"", ""军长""]",抗日战争时期,汪伪政权,伪任职务：伪奉天省首任省长、伪满民政部大臣、参议府议长；母殉国劝降不从仍投敌，推行保甲、集团部落镇压义勇军。结局：苏军俘虏引渡回国，1956 年病死于抚顺战犯管理所,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"6eaa6aa9374e41a8ae15076d192ae842",于品卿,,,,,exact,exact,河北南宫,[],"[""伪察南自治政府主席，伪蒙疆联合自治政府副主席；张家口头号大汉奸，率士绅出城迎接日军，组建维持会，推行保甲、征粮抓丁，掠夺物资，镇压察南抗日运动。""]",抗日战争时期,"",伪职：伪察南自治政府主席，伪蒙疆联合自治政府副主席；张家口头号大汉奸，率士绅出城迎接日军，组建维持会，推行保甲、征粮抓丁，掠夺物资，镇压察南抗日运动。；结局：1945‑12‑24 晋察冀特别法庭公审，汉卿桥执行死刑今日头条,[],"2026-08-27 03:29:02.082830","2026-08-27 03:29:02.082830",,,,,
"6ed197bde0d54b6a962b35602f4878b6",王显廷,,,,,exact,exact,四平,[],"[""伪四平警察厅特务科主任""]",抗日战争时期,"",伪职：伪四平警察厅特务科主任；罪行：领导华人密探网络，在四平、梨树、怀德搜捕爱国分子，刑讯迫害 “思想犯”。；结局：四平解放后公审枪决。,[],"2026-08-27 03:29:02.094905","2026-08-27 03:29:02.094905",,,,,
"6ed472eb08f74f6f87d9aa6491757170",兰子彬,,,,,exact,exact,定兴,[],"[""伪定兴县县长；受赵玉昆伪军支持，推行日伪政令。""]",抗日战争时期,"",伪职：伪定兴县县长；受赵玉昆伪军支持，推行日伪政令。；结局：战后逮捕判刑,[],"2026-08-27 03:29:02.082690","2026-08-27 03:29:02.082690",,,,,
"6f2e33cb642f4ad78df46f0d62433c28",崔勋臣,,,,,exact,exact,宝坻,[],"[""伪宝坻警备大队长；伪军主力，下乡清乡，抓捕抗日干部。""]",抗日战争时期,"",伪职：伪宝坻警备大队长；伪军主力，下乡清乡，抓捕抗日干部。；结局：宝坻解放被俘枪决,[],"2026-08-27 03:29:02.084082","2026-08-27 03:29:02.084082",,,,,
"6f34233bb1df46df9e144e13fda997b5",董双印,,,,,exact,exact,隆尧,[],"[""伪尧山警备大队长；伪军主力，多次下乡清乡。""]",抗日战争时期,"",伪职：伪尧山警备大队长；伪军主力，多次下乡清乡。；结局：隆尧解放被俘枪决,[],"2026-08-27 03:29:02.082148","2026-08-27 03:29:02.082148",,,,,
"6f3c8cf081db4616a775826be7ef16fa",吕海峰,,,,,exact,exact,青龙,[],"[""伪青龙讨伐队大队长；多次进山 “清剿”，抓捕杀害地方干部。""]",抗日战争时期,"",伪职：伪青龙讨伐队大队长；多次进山 “清剿”，抓捕杀害地方干部。；结局：青龙解放被俘枪决,[],"2026-08-27 03:29:02.083309","2026-08-27 03:29:02.083309",,,,,
"6f499e0c18ff4366b9b6f7fe82065df6",周阿四,,,,,exact,exact,建瓯、建阳一带,[],"[""日伪派遣潜入谍报员""]",抗日战争时期,"",伪职：日伪派遣潜入谍报员；罪行：受福州日伪特工机关派遣，伪装成逃难商贩潜入闽北，侦查建瓯机场、国军驻军布防，搜集第三战区闽北防务情报，暗中散播失败谣言。；结局：建瓯军警联合稽查处破获，军法审判处决。,[],"2026-08-27 03:29:02.079127","2026-08-27 03:29:02.079127",,,,,
"6f8295cc45084b3380e9e88a5d280759",沈大方,,,,,exact,exact,吴兴练市,"[""麻子阿方""]","[""伪练市镇镇长""]",抗日战争时期,"",伪职：伪练市镇镇长；罪行：基层伪头目，配合清乡，敲诈商户，告密地下人员线索。；结局：抗战胜利后公审惩处。,[],"2026-08-27 03:29:02.101377","2026-08-27 03:29:02.101377",,,,,
"6fb960fdd27946338fda7fe00aa8a660",韩老印,,,,,exact,exact,满城,[],"[""伪满城警备大队长；驻守满城县城、方顺桥据点，多次进山袭扰游击队。""]",抗日战争时期,"",伪职：伪满城警备大队长；驻守满城县城、方顺桥据点，多次进山袭扰游击队。；结局：满城解放被俘处决,[],"2026-08-27 03:29:02.082433","2026-08-27 03:29:02.082433",,,,,
"6fd0fa738bc34019ba5d987b749f1606",李法标,,,,,exact,exact,蔡家岗（谢家集）,[],"[""伪绥靖团团长""]",抗日战争时期,"",伪职：伪绥靖团团长；罪行：伪军盘踞蔡家岗据点，仗势欺压百姓，强抢民女，多次配合日军扫荡八公山周边乡村淮南市人民...。；结局：被淮上支队内应配合锄奸，当场击毙于蔡家岗周家大院淮南市人民...。,[],"2026-08-27 03:29:02.103789","2026-08-27 03:29:02.103789",,,,,
"6ffe932c6a7b488c9768940553920ce0",李相阁,,,,,exact,exact,七台河吉兴（今七台河东部）,[],"[""伪勃利县吉兴区伪村长，地主汉奸""]",抗日战争时期,"",伪职：伪勃利县吉兴区伪村长，地主汉奸；罪行：效忠日伪，执行粮食出荷、集团部落；压榨乡民，为伪警察、特务提供情报、食宿；光复后勾结反动武装对抗民主政权。；结局：1946 年反奸清算运动被惩处。,[],"2026-08-27 03:29:02.097313","2026-08-27 03:29:02.097313",,,,,
"704d3334cc314963af583641d0d2aad3",张凤岐,,,,,exact,exact,汤原、佛山（嘉荫）,[],"[""伪特务，原抗联人员""]",抗日战争时期,"",伪职：伪特务，原抗联人员；罪行：随同王秀峰伪装山货商人潜入山林，刺探赵尚志小队行踪，传递情报给日伪警察机关。；结局：解放后被管制惩处。,[],"2026-08-27 03:29:02.097629","2026-08-27 03:29:02.097629",,,,,
